"BUSINESS_NO","COMPANY","MAIL_ADDRESS1","MAIL_ADDRESS2","MAIL_CITY","MAIL_STATE","MAIL_ZIP","LOC_ADDRESS1","LOC_ADDRESS2","LOC_CITY","LOC_STATE","LOC_ZIP","PHONE","FAX","EMERGENCY","BUSINESS_TYPE","SIC_1","SIC_2","SIC_3","OWNERSHIP_TYPE","TAX_ID","RESALE_ID","ST_LIC_NO","ST_LIC_ISS","ST_LIC_EXP","WRKR_COMP","W_COMP_NO","W_COMP_ISS","W_COMP_EXP","NOTES","COMPANY_PRINT_AS","EMPLOYEES","TEXTFIELD1","TEXTFIELD2","TEXTFIELD3","TEXTFIELD4","TEXTFIELD5","TEXTFIELD6","TEXTFIELD7","TEXTFIELD8","CHECKBOX1","CHECKBOX2","CHECKBOX3","CHECKBOX4","CHECKBOX5","CHECKBOX6","CHECKBOX7","CHECKBOX8","TAG","CLASSIFICATION","EMAIL","OWNER_NAME","SITE_STREETID","SITE_NUMBER","SITE_STREETNAME","SITE_UNIT_NO","SITE_CITY","SITE_STATE","SITE_ZIP","SITE_ALTERNATE_ID","SITE_GEOTYPE","SITE_APN","SITE_LOT_NO","SITE_BLOCK","SITE_TRACT","SITE_SUBDIVISION","SITE_DESCRIPTION","LIAB_CARRIER","LIAB_NO","LIAB_ISS","LIAB_EXP","DEFAULT_INSPECTOR","LOCKID","RECORDID","LOC_RECORDID","DEPOSITTYPE","HISTORICAL_APN","BUSINESS_SUBTYPE","FEES_CHARGED","FEES_PAID","BALANCE_DUE","REFERENCE_NO","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"1369","T. S. & L. SEED CO.","P.O. BOX 359","","WOODLAND","CA","95776     ","37331 STATE HIGHWAY 16","","WOODLAND","CA","95695     ","5306661239","","","COUNTY COMMERCIAL","5191      ","","","CORPORATION","","","1369","1983-12-16 00:00:00","","","","","","Wholesale agricultural seed sales.","","20","","","","","","","","","N","Y","","","","","","","","","kathleens@tslseed.com","RICHARD STEWART","","37331","STATE HIGHWAY 16","","WOODLAND","CA","95695     ","","","025470027","","","","","","","","","","","","YOLO:110201154710574","YOLO:1102101329223575","","","","972.20000000000005","902.48000000000002","69.719999999999999","","0","00000000B4B47E5D","",""
"2461","WILLOW OAK GROCERY","37030 STATE HIGHWAY  16","","WOODLAND","CA","95695     ","37030 STATE HIGHWAY 16","","WOODLAND","CA","95695     ","5306625828","","","COUNTY COMMERCIAL","5411      ","","","SOLE PROPRIETORSHIP","","","2461","1992-01-18 00:00:00","","","","","","Grocery Store- Retail.","WILLOW OAK GROCERY","2","","","","","","","","","N","Y","","","","","","","","","","SUKHDEV KALOTIA","","37030","STATE HIGHWAY 16","","WOODLAND","CA","95695     ","","","025160028","","","","","","","","","","","","YOLO:110201154710582","YOLO:1102101329222881","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4B4A11A","",""
"1410","YOLO FLIERS CLUB","17980 COUNTY ROAD 94B","","WOODLAND","CA","95695     ","17980 COUNTY ROAD 94B","","WOODLAND","CA","95695     ","5306620281","","","COUNTY COMMERCIAL","7997      ","","","CORPORATION","","","1410","1984-12-21 00:00:00","","","","","","Golf, Country Club, bar & restaurant","YOLO FLIERS CLUB","35","","","","","","","","","N","Y","","","","","","","","","sburas@yolofliers.org","FLIERSE CLUB YOLO","","17980","COUNTY ROAD 94B","","WOODLAND","CA","95695     ","","","025430004","","","","","","","","","","","","YOLO:110201154710583","","","","","972.20000000000005","902.48000000000002","69.719999999999999","","0","00000000B4B482ED","",""
"1342","M. E. SEEBECK & SONS","P.O. BOX 10","","CLARKSBURG","CA","95612     ","52270 CLARKSBURG RD.","","CLARKSBURG","CA","95612     ","9167441441","","","HOME OCCUPATION","1781","","","SOLE PROPRIETORSHIP","","","1342","1984-12-06 00:00:00","","","","","","Water well drilling, electrical & plumbing services.","","1","801473","B, C10, C20, C36, C42, C","11/30/21","","","","","","N","Y","","","","","","","","","meseebeckandsons@gmail.com","MELVIN JR. SEEBECK","","52270","CLARKSBURG RD.","","CLARKSBURG","CA","95612     ","","","043230014","","","","","","","","","","","","YOLO:110201154710599","YOLO:11021013292222456","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4BA7B40","",""
"1550","Jeff's Plumbing","P.O. BOX 231128","","Sacramento","CA","95823     ","PO BOX 231128","","SACRAMENTO","CA","95816     ","9164276037","9163910161","","NOT IN UNINCORP","1711      ","","","CORPORATION","","","1550","1995-09-08 00:00:00","","","","","","Plumbing, service & repair","Jeff's Plumbing","2","702292","C36, B","02/28/2023","","","","","","N","Y","","","","","","","","","","JEFF  WOLFE","","PO","BOX 231128","","SACRAMENTO","CA","95816     ","","","","","","","","","","","","","","","YOLO:1102011547106","","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4B489A2","",""
"2325","REDBUD MONTESSORI","P.O.  BOX 1562","","DAVIS","CA","95616     ","27082 PATWIN ROAD","","DAVIS","CA","95616     ","5307532623","","","COUNTY COMMERCIAL","8351","","","CORPORATION","","","2325","1991-03-05 00:00:00","","","","","","Preschool with private kindergarten, before and after school careprovider","","8","","","","","","","","","Y","Y","","","","","","","","","karren@redbudmontessori.org","BOARD OF DIRECTORS","","27082","PATWIN ROAD","","DAVIS","CA","95616     ","","","036160035","","","","","","","","","","","","YOLO:110201154710602","YOLO:11021013292213601","","","","612.70000000000005","542.98000000000002","69.719999999999999","","0","00000000B4B46EE1","",""
"1282","SYNGENTA SEEDS, LLC","21435 COUNTY ROAD 98","","WOODLAND","CA","95695     ","21435 CR 98","","Woodland","CA","95695","5306660986","","","COUNTY COMMERCIAL","8734      ","","","CORPORATION","","","1282","1985-04-30 00:00:00","","","","","","Seed Research","","22","","","","","","","","","N","Y","","","","","","","","","katheryn.upton@syngenta.com","SYNGENTA SEEDS INC","","21435","CR 98","","Woodland","CA","95695","","PARCEL","041030015","","","","","","","","","","","","YOLO:110201154710608","YOLO:11021013292219991","","","","958.60000000000002","888.88","69.719999999999999","","0","00000000B4B44EDD","",""
"1733","SYAR INDUSTRIES INC.","PO BOX 2540","","Napa","CA","94558","16560 COUNTY ROAD 89","","MADISON","CA","95653     ","5307872020","","","COUNTY COMMERCIAL","1442","","","CORPORATION","","","1733","1986-10-08 00:00:00","","","","","","Rock products & asphaltic paving material- concrete","","5","164053","A, B","01/31/2023","","","","","","N","Y","","","","","","","","","lpadilla@syar.com","SYAR INDUSTRIES, INC","","16560","COUNTY ROAD 89","","MADISON","CA","95653     ","","","049060001","","","","","","","","","","","","YOLO:110201154710619","","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4B48FBA","",""
"2171","LOPEZ WELDING SERVICES","346 RIVERSIDE DR.","","WOODLAND","CA","95695     ","346 RIVERSIDE DR.","","WOODLAND","CA","95695     ","5307134445","","","NOT IN UNINCORP","7692","","","SOLE PROPRIETORSHIP","","","2171","1993-09-02 00:00:00","","","","","","Mobile welding service: farm to farm.","","0","","","","","","","","","N","Y","","","","","","","","","lopezlws.54@gmail.com","RICARDO  LOPEZ","","346","RIVERSIDE DR.","","WOODLAND","CA","95695     ","","","","","","","","","","","","","","","YOLO:110201154710625","","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4B43AD8","",""
"4044","TERMINIX INTERNATIONAL CO. LP","150 PEABODY PLACE TAX 0020","Att: Darrell Trout","Memphis","TN","38103-3720","10161 CROYDON WAY STE 100","","SACRAMENTO","CA","95827","9163764014","9015971908","","NOT IN UNINCORP","7342","","","LIMITED LIABILITY CORPORATION","","","4044","2002-10-14 00:00:00","","","","","","Pest Control","","7","","","","","","","","","N","Y","","","","","","","","","tmx..20@terminix.com","VARIOUS VARIOUS","","10161","CROYDON WAY STE 100","","SACRAMENTO","CA","95827","","","","","","","","","","","","","","","YOLO:110201154710627","","","","","1029.5","959.77999999999997","69.719999999999999","","0","00000000B4BE4809","",""
"4088","NORCAL ROOFING INC.","6111 Warehouse Way","","Sacramento","CA","95826","6111 Warehouse Way","","Sacramento","CA","95826","9163687663","9163617663","","NOT IN UNINCORP","1761","","","SOLE PROPRIETORSHIP","","","4088","2003-02-19 00:00:00","","","","","","ROOFING CONTRACTOR","Norcal Roofing, Inc.","4","684832","C-39","6/30/2021","","","","","","N","Y","","","","","","","","","tfaryniarz@sbcglobal.net","TONY FARYNIARZ","","6111","Warehouse","Way","Sacramento","CA","95826","","","","","","","","","","","","","","","YOLO:110201154710628","","","","","676.70000000000005","606.98000000000002","69.719999999999999","","0","00000000B4BE4EA5","",""
"1360","WARREN INSURANCE AGENCY, D.","17309 FREMONT ST","","ESPARTO","CA","95627     ","17309 FREMONT","","ESPARTO","CA","95627     ","5307873558","5307873233","","COUNTY COMMERCIAL","6411      ","","","SOLE PROPRIETORSHIP","","","1360","1986-06-30 00:00:00","","","","","","Insurance agency.","","1","","","","","","","","","N","Y","","","","","","","","","BROOKIEJS@OUTLOOK.COM","MIKE WARREN","","17309","FREMONT","","ESPARTO","CA","95627     ","","","093840002","","","","","","","","","","","","YOLO:110201154710635","","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4B47A79","",""
"1015","SCHAUER & SONS, INC. ","P.O. BOX 333","","WALNUT GROVE","CA","95690","14460 WALNUT GROVE","","WALNUT GROVE","CA","95690     ","9167761722","","","CONTRACTOR","1521      ","","","CORPORATION","","","1015","1993-04-29 00:00:00","","","","","","General Contractors","","0","189143","B","11/30/2013","","","","","","0","0","","","","","","","","","","WILLIAM G. SCHAUER","","14460","WALNUT GROVE","","WALNUT GROVE","CA","95690     ","","","","","","","","","","","","","","","YOLO:110201154710640","","","","GENERAL","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4A3F10C","",""
"1393","WOODLAND AVIATION, INC. #2","25170 AVIATON AVE","","DAVIS","CA","95616     ","25170 AVIATON AVE","","DAVIS","CA","95616     ","5307966036","","","COUNTY COMMERCIAL","5088","","","CORPORATION","","","1393","1984-12-31 00:00:00","","","","","","Aircraft sales & service; avionics sales & service","","40","","","","","","","","","N","Y","","","","","","","","","gpelfrey@woodlandaviation.com","WOODLAND AVIATION INC.","","25170","AVIATON AVE","","DAVIS","CA","95616     ","","","025440025","","","","","","","","","","","","YOLO:110201154710643","","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4B480F7","",""
"2106","BJ HEATING & AIR CONDITIONING,INC","1240 WILSON WAY","","WOODLAND","CA","95776     ","1240 WILSON WAY","","WOODLAND","CA","95776     ","5306628601","5306620578","9164417657","NOT IN UNINCORP","1711      ","","","CORPORATION","","","280981","1988-06-27 00:00:00","","","","","","Sheet metal, heating & air conditioning","B. J. HEATING & AIR","29","280981","C20, C46","01/31/2021","","","","","","N","Y","","","","","","","","","brittney@bjheater.com","ROBERT JOHNSON","","1240","WILSON WAY","","WOODLAND","CA","95776     ","","","063080022","","","","","","","","","","","","YOLO:110201154710658","YOLO:11021013292237281","","","","1034.0999999999999","964.38","69.719999999999899","","0","00000000B4B433D1","",""
"1185","FRATERNAL ORDER OF EAGLES","P.O. BOX 741","","WOODLAND","CA","95776     ","37650 STATE HIGHWAY 16","","WOODLAND","CA","95695     ","5309084660","","","COUNTY COMMERCIAL","8641      ","","","CORPORATION","","","1185","1985-02-28 00:00:00","","","","","","Fraternal Order","","0","","","","","","","","","N","Y","","","","","","","","","VRAMIREZ6868@GMAIL.COM","F.O.E. GRAND AERIE","","37650","STATE HIGHWAY 16","","WOODLAND","CA","95695     ","","","025160031","","","","","","","","","","","","YOLO:110201154710660","YOLO:1102101329222883","","","","1327.3","1257.5799999999999","69.719999999999999","","0","00000000B4AD56A6","",""
"1739","JOHNSON FARM MACHINERY CO., INC.","P.O.  BOX 1237","","WOODLAND","CA","95776     ","38574 KENTUCKY AVENUE","","WOODLAND","CA","95695     ","5306621788","5306665585","","COUNTY COMMERCIAL","5599","","","CORPORATION","","","1739","1984-12-10 00:00:00","","","","","","Manufacture of farm machinery.Y.","","13","802931","C51","01/31/2012","","","","","","N","Y","","","","","","","","","kirk@jfmco.com","KIRK FRIEDMAN","","38574","KENTUCKY AVENUE","","WOODLAND","CA","95695     ","","","027440017","","","","","","","","","","","","YOLO:110201154710671","YOLO:1102101329224403","","","","1099.2","1029.48","69.719999999999999","","0","00000000B4B490FD","",""
"1352","CEMEX CONSTRUCTION MATERIALS PACIFIC, LL","1720 CENTREPARK DR EAST","","WEST PALM BEACH","FL","33401","30288 Hwy 16","","MADISON","CA","95653","5618208485","5618208651","","COUNTY COMMERCIAL","1442","","","LIMITED LIABILITY CORPORATION","","","1352","1984-12-28 00:00:00","","","","","","Aggregate harvesting & manufacturing of asphalt & ready mix concrete manufacturer.","SALES TAX TEAM","13","","","","","","","","","N","Y","","","","","","","","","businesslicenses@cemex.com","CEMEX INC. CEMEX INC.","","30288","Hwy 16","","MADISON","CA","95653","","","049070001","","","","","","","","","","","","YOLO:110201154710677","","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4B45D6A","",""
"2817","SWAN POOLS","1800 Freemont Street","","STOCKTON","CA","95203    ","1800 Freemont St","","STOCKTON","CA","95203    ","2099437665","","","NOT IN UNINCORP","1799      ","","","CORPORATION","","","2817","1992-04-27 00:00:00","","","","","","SWIMMING POOL CONTRACTOR","","5","659614","C-53,C-27","02/10/2021","","","","","","N","Y","","","","","","","","","","TOM WILLARD","","1800","Freemont St","","STOCKTON","CA","95203    ","","","","","","","","","","","","","","","YOLO:110201154710680","","","","","389.75999999999999","320.04000000000002","69.719999999999999","","0","00000000B4B4A21F","",""
"1362","TEICHERT AGGREGATES (#1)","P.O. BOX 15002","","SACRAMENTO","CA","95851     ","35030 COUNTY ROAD 20","","WOODLAND","CA","95695     ","5306614290","","","COUNTY COMMERCIAL","1429","","","CORPORATION","","","1362","1987-06-30 00:00:00","","","","","","Engineering contractor, aggregate producer, asphaltic mix & ready mix.","","12","563440","A","04/30/2021","","","","","","N","Y","","","","","","","","","jseri@teichert.com","TEICHERT & SONS, INC.","","35030","COUNTY ROAD 20","","WOODLAND","CA","95695     ","","","025300019","","","","","","","","","","","","YOLO:110201154710682","","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4B47BC4","",""
"2151","TEICHERT AGGREGATES (#2)","P.O. BOX 15002","","SACRAMENTO","CA","95851     ","27944 COUNTY ROAD 19A","","ESPARTO","CA","95627     ","5306666538","","","COUNTY COMMERCIAL","1429","","","CORPORATION","","","2151","1989-01-10 00:00:00","","","","","","Engineering Contractor, Aggregate producer, asphaltic concrete mix & ready mix.","","6","563440","A","04/30/2021","","","","","","Y","Y","","","","","","","","","jseri@teichert.com","TEICHERT & SONS, INC.","","27944","COUNTY ROAD 19A","","ESPARTO","CA","95627     ","","","048210006","","","","","","","","","","","","YOLO:110201154710683","YOLO:11021013292230448","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4B43721","",""
"1363","TEICHERT CONSTRUCTION","P.O. BOX 15002","Attn:  Tax Dept","SACRAMENTO","CA","95851     ","24207 COUNTY ROAD 100A","","DAVIS","CA","95616     ","5304064200","","","COUNTY COMMERCIAL","1611","","","CORPORATION","","","1363","1987-06-30 00:00:00","","","","","","Engineering Contractor","","139","582399","A","12/31/2023","","","","","","Y","Y","","","","","","","","","jseri@teichert.com","A. TEICHERT & SON, INC.","","24207","COUNTY ROAD 100A","","DAVIS","CA","95616     ","","","041090012","","","","","","","","","","","","YOLO:110201154710684","YOLO:11021013292220066","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4B47D10","",""
"1780","PACK CONSTRUCTION","P.O. BOX 767","","WOODLAND","CA","95776     ","16016 COUNTY ROAD 101","","WOODLAND","CA","95776     ","5306664334","","","HOME OCCUPATION","1521      ","","","CORPORATION","","","1780","1995-10-30 00:00:00","","","","","","General Contractor","","1","604894","B","02/28/2023","","","","","","N","Y","","","","","","","","","randy@packconstruction.com","RANDALL PACK","","16016","COUNTY ROAD 101","","WOODLAND","CA","95776     ","","","027250008","","","","","","","","","","","","YOLO:110201154710685","YOLO:1102101329224193","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4B492C9","",""
"2230","KIRBY'S PUMP & MECHANICAL INC.","3233 FITZGERALD RD.","","RANCHO CORDOVA","CA","95670     ","3233 FITZGERALD RD.","","RANCHO CORDOVA","CA","95670     ","9166352735","9166356190","","NOT IN UNINCORP","1623      ","","","CORPORATION","","","2230","1995-10-27 00:00:00","","","","","","Pump Installation & repair","Kirby's Pump & Mechanical Inc","3","538234","A","8/31/22","","","","","","N","Y","","","","","","","","","KHANNUM.KPM@GMAIL.COM","WALTER ODELL KIRBY","","3233","FITZGERALD RD.","","RANCHO CORDOVA","CA","95670     ","","","","","","","","","","","","","","","YOLO:110201154710687","","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4B44BA4","",""
"1428","R.A.B. CONSTRUCTION","818 OLIVE DR.","","DAVIS","CA","95616     ","818 OLIVE DR.","","DAVIS","CA","95616     ","5307532120","","","NOT IN UNINCORP","1761","","","SOLE PROPRIETORSHIP","","","1428","2007-10-25 00:00:00","","","","","","Roofing and painting contractor","","3","262398","C3933","06/30/22","","","","","","N","Y","","","","","","","","","Rbunfill@aol.com","ROBERT  BUNFILL","","818","OLIVE DR.","","DAVIS","CA","95616     ","","","","","","","","","","","","","","","YOLO:110201154710699","","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4B484C9","",""
"2094","ALBERTAZZI CONSTRUCTION","P.O. BOX 915","","DIXON","CA","95620     ","790 WIEGAND WAY","","DIXON","CA","95620     ","9162575400","7076786028","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETORSHIP","","","2094","1996-02-21 00:00:00","","","","","","Remodeling & new construction.","ALBERTAZZI CONSTRUCTION","1","560820","B","6/30/2021","","","","","","N","Y","","","","","","","","","joseph@albertazziconstruction.com","JOE ALBERTAZZI","","790","WIEGAND WAY","","DIXON","CA","95620     ","","","","","","","","","","","","","","","YOLO:110201154710741","","","","","763.5","693.77999999999997","69.719999999999999","","0","00000000B4B42D8F","",""
"200","GREINER HEAT. & AIR CONDIT., INC.","8235 PEDRICK ROAD","","DIXON","CA","95620     ","8235 PEDRICK ROAD","","DIXON","CA","95620     ","7076781784","7076787203","","NOT IN UNINCORP","1711      ","","","CORPORATION","","","365955","1996-02-23 00:00:00","","","","","","HVAC","","16","365955","C20, C36. C46, C2","05/31/2018","","","","","","N","Y","","","","","","","","","cg@ghac.com","PATRICIA A. GREINER","","8235","PEDRICK ROAD","","DIXON","CA","95620     ","","","","","","","","","","","","","","","YOLO:110201154710745","","","","CONTRACTOR","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4AE2A0A","",""
"3055","BOURNE & ASSOCIATES","44871 S. EL MACERO DR.","","EL MACERO","CA","95618     ","44871 S. EL MACERO DR.","","EL MACERO","CA","95618     ","5307584158","","","HOME OCCUPATION","8733      ","","","SOLE PROPRIETORSHIP","","","3055","1996-04-08 00:00:00","","","","","","Consultant/ advocate for health & education issues.","","0","","","","","","","","","N","Y","","","","","","","","","lydiabourne@sbcglobal.net","LYDIA BOURNE","","44871","S. EL MACERO DR.","","EL MACERO","CA","95618     ","","","068270026","","","","","","","","","","","","YOLO:110201154710778","YOLO:11021013292244493","","","","972.20000000000005","902.48000000000002","69.719999999999999","","0","00000000B4BB3D40","",""
